id,review,Usa,Sup,Dep,Per
345,"The app says it takes about 1 minute per 1000 songs to download from Dropbox. Have 18,000 songs on Dropbox. 45 minutes later and the download is still running.",0,0,0,1
346,Takes up a lot of space on the phone but is very useful for storing photos and videos on your phone without having to have them in your camera roll.,0,0,0,1
347,"Great security app, but I also run others on my phone just in case, just like I do on my PC, but for what it offers and what it can do, it's a great app to run on your phone and it slows down not my i5 All in all I don't have an app on my phone that slows it down at all and I don't understand what people are complaining about. It does what it says on the tin and would tell anyone to put it on their phone. It helps your phone",0,0,0,1
348,I have no problem with security protection or device discovery. I would recommend this app to others except for the one problem I have. This app drains my devices battery life pretty quickly. I went to bed last night around 12pm with my phone fully charged. When I woke up at 6am this morning my battery was dead. No other app did this to my phone. I would give this app all five stars if it didn't drain the battery.,0,0,0,1
349,I tried this app and found that it uses around 500MB of data in a 5 hour period. Is no longer used.,0,0,0,1
350,Please note that there is no security protection here. I'm disappointed. I don't need you to secure my contacts. I don't need you to secure my contacts. I don't need you to backup my photos or anything else on my phone. I don't need you to tell me the storage space on my phone. None of the things you advertise make my phone more secure. All of the above already takes care of everything I needed to do to reassure you or at least help ensure that there is an increased security scan that you would not provide so you will be deleted.,0,0,0,1
351,So totally satisfied so far. My only complaint would be if they could develop a lighter app for those of us running iOS 9.3.5 devices.,0,0,0,1
352,"I can get a good overview of my fitness progress. However, synchronization is a problem. Synchronization via Bluetooth takes some time. I have a Charge 2 tracker. It seems that the activity sync is quite buggy and the sync happens the other way around. Instead of updating the app, the app update costs 2 hours with stale data for the activity. For example, my Charge 2 tracker and app were in sync and showing 20 minutes of activity. After a brisk walk, Charge 2 showed 30 minutes of activity. When I synced it to the app, Charge 2 again only showed 20 minutes of activity",0,0,0,1
353,"I have a Fitbit Alta and syncing my steps seems slow. Additionally, when I receive and accept challenge requests, I will not sync or connect with my other competitors. Please fix the problem. I have had an ongoing problem for a week.",0,0,0,1
354,The app hangs and cannot be fully set up. I wish I hadn't wasted my money,0,0,0,1
355,"I love the Fitbit app, it helps me a lot, but when I want to add another Fitbit or do something else, my entire phone lags and I can never do what you tried",0,0,0,1
356,PLEASE LET US DELETE THE CARD HISTORY AT ONCE. INDIVIDUALLY IS SLOW AND TIME CONSUMING. It takes a long time to delete everything. INCREDIBLE,0,0,0,1
357,"Determining the direction of travel is slow, there is never a direct route, and the ever-changing scale makes it difficult to determine the next turn without having to concentrate or stare at the screen.",0,0,0,1
358,"After years of great service, this app can no longer find my location AT ALL. About a mile away. Tried restarting, deleting and re-downloading the app. Nothing works. I will revise my review if it turns out to be user error. I doubt it as it just happened from one day to the next when I opened the app.",0,0,0,1
359,"I have to say, when I first downloaded the Prisma app, I loved using it to edit my photos into something fun. However, it crashes every time I try to use the app now. I kept trying to close it, do a hard reset, delete it etc. I also download the app again and it still crashes. This app is currently just taking up memory on my phone. The app crashes far too often to even be considered usable",0,0,0,1
360,"The filters themselves are great. The processing time is not too long. However, it takes far too long to look at the results of multiple filters individually. The problem is exacerbated by adding additional filters. Previews would be great or perhaps the app would handle multiple photo filters while plugged in overnight.",0,0,0,1
361,It took a very long time to load and when it finished I was given an error message saying something went wrong. Try again later.,0,0,0,1
362,"The filters are unique and interesting. Unfortunately, it is not uncommon for it to crash when selecting and applying a style. The lag time in processing isn't too bad given the nature of the filters, but it could be better. Additionally, it's difficult to adjust the intensity of the effects, it's rather haphazard to even get them to ramp up. Overall 45 points for the features that don't really allow you to customize an effect that I can see, and 35 points for functionality. It's discouraging to use the app to its full potential when it keeps crashing. I would prefer if the developers improved the existing features and their functionality before introducing something new.",0,0,0,1
363,"This app was always slow at rendering images, but now it crashes almost every time I even try a filter. Fix your shizz. I have deleted it",0,0,0,1
364,This version cannot be compared with the previous version when I enjoyed using this app. Now filters take a long time to load and you don't see the preview below. Requires a lot of patience and time.,0,0,0,1
365,"There are so many filters that it's difficult to choose. Sometimes it's a bit slow, but that seems to be less common after recent updates.",0,0,0,1
366,Works great for quickly creating PDF files from your smartphone. It would be nice to be able to email multiple files at once without having to send them to the cloud.,0,0,0,1
367,"Since the last update my battery has been empty in 3 hours. I don't understand why, even in offline mode. I can't use it now. Please fix this issue",0,0,0,1
368,This app CONSTANTLY buffers my music and won't play it. 3 out of 5 times when I open it to play a song it just says "Buffering" and nothing plays. AND I PAY FOR IT. But it won't last long...,0,0,0,1
369,"After the last update, I couldn't play music via the app on any of my Apple devices. I keep getting the message that my station is buffering and will be back soon... So far I've never had any problems and have always relied on Pandora for good music",0,0,0,1
370,The app definitely needs to be revised. Crashes about every 15 seconds on an Apple Watch and most of the time the app takes about 30 seconds to load regardless of connection speed. These times are much worse when I'm connected to Apple Play in my car.,0,0,0,1
371,Loading on my iPhone has been extremely slow for the past few days and then skips all songs. The. Time. I usually like the half of a book that I really like.,0,0,0,1
372,until this last update. I used 80% of my battery in four hours. Unacceptable.,0,0,0,1
373,It freezes every other song. It's not worth paying 15 a month and dealing with this frustration. Literally needs to be fixed ASAP,0,0,0,1
374,"Usually a great app service. However, there have been many buffering issues on fast WiFi and 4G in recent versions. Reinstalling the app helps, but then the app crashes. You neglect quality assurance.",0,0,0,1
375,"3 stars for functionality, high power consumption since the 626 update, poor data sharing, game statistics on different devices.",0,0,0,1
376,Really good. But a little slow when loading houses,0,0,0,1
377,"I have been using your app for a few years as we are actively looking for a home in a smaller city with a cooler, greener environment. With this app I can not only see the inside of the house but also all possible views. Sometimes it loads a little slower than I'd like, but I'm usually happy with Zillow's performance. Good job",0,0,0,1
378,You need a quick view of some important options in the app. Otherwise it is difficult to use.,0,0,0,1
379,It's moving really slowly. Is there a way to speed it up? It's pretty frustrating,0,0,0,1
380,"I have no idea how this is even possible, but this app can literally translate Chinese characters into English in real time as you view them through your phone's camera.",0,0,0,1
381,Uses much more data and battery than the competing app called iTranslate.,0,0,0,1
382,"It's Google Translate, which usually works if the app allows it. Even with a proper connection, not all functions work due to a network error. The microphone feature works from time to time as it either doesn't listen or finds a reason to stop after 5 seconds. I'll stick with the browser version.",0,0,0,1
383,"The application is very poor and slow, requiring years of light before humans depend on it for their daily tasks",0,0,0,1
384,"Good game. The delay is caused by all updates that make the player better. Still, you should get it.",0,0,0,1
385,I have 3 gyms and the game was lagging and not giving me coins. Please fix it,0,0,0,1
386,Also correct my settings for my account. Every time I log into my account I have to turn off sounds and music and turn on power saving mode but not my Pokemon Go Plus. Let me switch accounts and keep my settings,0,0,0,1
387,"Hello Pokemon Go creators, I had an account with all Pokemon Gen 1 Gen 2, now I can't access my account I'm trying to catch a starter Pokemon. I pick one, I tap it and guess what's holding me back. I tried to catch a starter Pokemon 5,017 times. My head hurts, if you don't fix this I'll have to delete this game and make a diss track With the game you also only have 1 year to fix the game. It keeps delaying me when I try to catch a starter Pokemon on my new account and my old account. Will be featured on Life Galaxy, that's my channel name, so make sure you fix this game. Also I have 20 subscribers but music and diss tracks get at least 20 views so please fix this game",0,0,0,1
388,"This was a great game and I really enjoyed it, but the problems were piling up and Niantic is doing next to nothing about it unless it involves paying for items. The game keeps crashing and has been doing so since release. Now the PoGo Plus has a bug that makes it nearly impossible to use unless you stand still and keep your fingers crossed. Report all you want, but the bottom line is that they won't do anything to fix the problem unless it impacts the bottom line. Hey, the people with the plus ones already bought it, so screw it, right",0,0,0,1
389,"I just tested it and compared to my Adonit Pixel the lag, delay and parallax on this new Wacom stylus are terrible.",0,0,0,1
390,Polished app...freezes too much...iPad Air 2 disappointed,0,0,0,1
391,"My I-Pad has update 9.3.5 and this app keeps crashing. I know it says it only works on 10.0.0, but I've had this app for so long that it worked really well. Everything still works very well, except for the fact that sometimes I cry because it lags and crashes for so long. I use the app to create basics for small animations and it keeps crashing. This is very disappointing because the app is beautiful and perfect for everything I do, but when I'm drawing it keeps crashing and lagging. please help",0,0,0,1
392,"Hey guys, I love this app. But I have to say that I sketch quickly, just old fashioned habits... I notice lags where I don't notice them with Apple Notes. I think it's fixable.",0,0,0,1
393,"Honestly, this is a great app. For anyone who is an artist and wants a good program to use, BUY THIS. It has almost all the features of Photoshop and you can use unlimited layers, making it look even more professional and worth your money. You can import your own images and even import more into the already open file if you need a reference photo. That being said, sometimes my app randomly freezes for a few seconds, but I've read over the internet and that could also be due to IOS 11. Hopefully this will help your most disgruntled unpatriotic person with this",0,0,0,1
394,Would be a great game if it didn't take ten minutes to load even on high speed WiFi. It's not worth the wait. Try Nentendo again.,0,0,0,1
395,"Where this game really fails is the controls. If you want to make an endless runner Mario game, the controls MUST be flawless to compensate for the lack of freedom that regular Mario games offer. The touch controls are not responsive enough and disabling 3D Touch doesn't help. The game is unnecessarily difficult to play because you don't have the precision of a gamepad. I believe this is a reflection of other reviewers' greatest frustration with the game.",0,0,0,1
396,"I'm not sure if this is just my device, but I have an iPhone 7 Plus with great battery life, which usually only drops to 88 at the end of the work day with moderate use, HOWEVER when downloading this app, even when it's completely im Idle is If I turn off background app refresh, it killed my battery life. Within hours of the app being available on my phone, it was down to 50. Since the app is so much fun, it's a shame that this was a problem enough to completely remove the app from my phone. After removing the app from my phone, I know that the battery life is just as stable as before. Super big disappointment.",0,0,0,1
397,"To update the list of rally opponents, the user must restart the app. This takes a lot of time and is a significant hindrance to gameplay. Once this is fixed I will give it 5 stars.",0,0,0,1
398,"It works on iPhone 7 Plus but not on iPad. Click on it, the Enlight page will open and close again after about 1520 seconds.",0,0,0,1
399,"I liked this app until I encountered an issue with the Blender tool that caused resized PNG files to become pixelated. While I move it in the artwork it's fine, but when I lay it down it loses its quality. Please fix the problem",0,0,0,1
400,The app runs perfectly on my iPhone 7 Plus. It would be nice if there were no loading times when opening different shifts to see who is working. Also add a profit and loss statement tab,0,0,0,1
401,"The HS update is terrible. When it actually loads, the app is slow and unresponsive. Messages don't even load. You can see the subject line and nothing else. How inconvenient is this when you need to cover shifts and read important work news. This app is still the worst app I have ever used. Especially because I have to use it every day for work. Please repair. Immediately. We paid good money for that.",0,0,0,1
402,It's a shame that the most expensive app I own is the one that lags and crashes the most. Fix it.,0,0,0,1
403,"The purpose of this update was to slow everything down to the point where it became unusable. If so, great job",0,0,0,1
404,Just downloaded and it says this app is slowing down my iPhone,0,0,0,1
405,It slows down phone production,0,0,0,1
406,"Buyer beware: Since this app runs on a 32-bit version and hasn't received an update in two years, it slows down my iPhone 7plus. I was charged for this app and now I can't even use it.",0,0,0,1
407,"You haven't even updated it in two years, it slows down your phone significantly",0,0,0,1
408,Why is no one excited about this app? The idea is a great 7-minute workout. But it drains the battery and needs care,0,0,0,1
409,"I see that according to Apple this app is slowing down my phone and may stop working in the future if not updated. Last update over 2 years ago Do I have to look for another training app or not? Please update because I don't like apps that slow down my phone. And as you know there are many apps, this one is my primary one at the moment. The interface could use an upgrade or two. But the app is functional and holds the user responsible. I like the results when I exercise regularly or more than once a day. I like the chart where you can see how your weight is changing.",0,0,0,1
410,"Been using it for years. I'm absolutely thrilled. However, after the 10.3 update, the countdown sometimes freezes after the halfway mark... and always freezes when the phone is locked. Please update",0,0,0,1
411,"After trying many of the other 7 minute workout apps I have come to the conclusion that this one is my personal favorite, note the personal. Most others require you to pay for other features if that app provides them after the initial purchase. The workout itself is fantastic because I can leave my device turned off and the workout still continues. The add-ons in this app are great too, but I feel like the first workout is enough. The reason I rated this a 45 instead of a 55 is because there are no updates and there could be improvements to the app to adapt it to newer devices like the iPhone 6 or 7. Because it is outdated, the app is As newer devices use battery a little more than older devices, your device will send you a notification about this issue when you use the app as a reminder. Ultimately, this is a very good app for those who, like me, don't have time to work out in an expensive gym for a long time. I would definitely recommend this app to everyone.",0,0,0,1
412,This app makes your phone slower. It affects your RAM faster and slows down your phone. That's why I ask the developer to update this so that it doesn't drain the battery and doesn't slow down the phone processor.,0,0,0,1
413,It's the first time I've seen a warning message from an app saying that this app may be slowing down my phone. Strange.,0,0,0,1
414,"Great app, but I keep getting the warning to ask the developers for an update because it slows down my phone.",0,0,0,1
415,iPhone may slow down because the app developer needs to update the app,0,0,0,1
416,"I downloaded the app and immediately received a warning that it could slow down my PHI, even though this version is outdated. Please update for iPhone 7 Plus users. Thanks.",0,0,0,1
417,Update: It would be nice if this app received some iOS 10 optimizations. I'm tired of iOS reminding me that this app may be slowing down my phone. Posting workouts on HealthKit would also be a great addition.,0,0,0,1
418,"Routine is great, but the pop-ups are incessant and alert you that the app is slowing down your phone's functioning, which is not a problem.",0,0,0,1
419,Please update as my iPhone 7 plus and the app are slowing down,0,0,0,1
420,This is a great app but it really slows down my phone. Updates are needed and please make it faster. It's annoying when it's slow.,0,0,0,1
421,This is not optimized for iPhone Plus resolution. iOS says it may slow down my phone.,0,0,0,1
422,"I love this app. I use it every day. I'm happy to give it five stars for its usefulness. BUT 1. It hasn't been updated since April 2015, 2. It shows a warning that your iPhone may slow down, meaning it's 32 bit and may stop working after future iOS updates, and 3. The Developer never responds to questions. So 1 star for the future, 2 stars overall. I'll keep using it until it stops working, but you should probably look for a similar app that's still supported.",0,0,0,1
423,The first message after downloading is ¡°App¡±. Updating Reds will cause your phone to slow down.,0,0,0,1
424,"I love the app, but it's getting slower. The iPhone 7 needs an update",0,0,0,1
425,"I am looking forward to use this app to lose my excess weight. I would like to see it not so slow and faster. I use an iPhone 6s Plus and will be keeping that when I upgrade to the 7 in a few months, so I hope it continues to update.",0,0,0,1
426,But... no more updates since 2015 and my phone is starting to notice and complain. Please come for the update,0,0,0,1
427,The app hangs and does not work on Apple Watch Series 2. I only bought this app because it supports Apple Watch. This is useless to me now.,0,0,0,1
428,It's a good but slow app. Needs some speed improvements.,0,0,0,1
429,"Based on a number of positive reviews for this app, I purchased the app and got ready to start my 7-minute workout. When I opened it, I received a warning that said this app could cause your phone to slow down. The app developer needs to update this app for compatibility reasons. After clearing the prompt, I received another popup saying ¡°Rate our app¡±. Rating the app helps us carry out free updates. I thought that paying for the app allowed the developer to make updates, so it was disappointing to be faced with these two prompts. Anyone thinking about purchasing should wait until the developer provides one of the promised free updates to improve compatibility. Hopefully this review will help you with that.",0,0,0,1
430,Please update the app compatibility to prevent iPhone 7 from running slower. Please and thank you,0,0,0,1
431,Drains my battery but is a great motivator,0,0,0,1
432,It's so slow that the storms will pass before the loop loads. Please get it repaired,0,0,0,1
433,I was never really happy with this app. It's slow and cumbersome at best. I have two other radar apps that are much better than this one.,0,0,0,1
434,"The app urgently needs to be improved. My location is not shown at least 160 north of the actual location. Radar is cheesy at best, poor refresh rate, also very slow and inaccurate. Don't think that the screenshots in the app are a fair representation of what you get with the app. The Weather Channel app is far superior to junk.",0,0,0,1
435,Overpriced and poor performance compared to other free apps. Uninstalled,0,0,0,1
436,"I like the app. The color radar is excellent. I like the information I get with the notifications. However, notifications of severe weather are not made in a timely manner. For example, I received several notifications from another weather app before I received a single one from this app. I live in Central Ga. There are some pretty bad storms in the spring and summer. I don't know why this is, but if the timeliness of the notification can be corrected, I would rate it a 5",0,0,0,1
437,The app loads slowly. There are so many weather apps. This should also show you the direction the storms are moving. Please add this feature.,0,0,0,1
438,Good card. Notifications are slow. I don't want to wait too long to be notified.,0,0,0,1
439,"Lazy and inaccurate in my area, but the app and graphics are nice. I paid for this version, that's the disappointing part. Please be more specific.",0,0,0,1
440,"Slow and imprecise it has my area as Stewart, Alabama. We are the city of Winfield, Fayette County, a BOBO community. Always been that NEVER STEWART. Correct this as soon as possible.",0,0,0,1
441,"I really like the radar part of this app. I like being able to see the extent of the approaching storm. Could be a little faster with notifications, but I still like the app",0,0,0,1
442,Nice app but uses a lot of power so it's difficult to keep it on and use it frequently.,0,0,0,1
443,"Accurate data and nice UX. Minimal delay, if any.",0,0,0,1
444,"It worked great until a few weeks ago. Now the keyboard has an extremely slow response time above normal, it takes at least 3 seconds for the character to appear in the formula bar. Like I said, great app, mostly used for calculation functions, but now there's a problem. Please repair",0,0,0,1
445,Frustratingly slow and freezes on iPhone 6. Must be remedied immediately,0,0,0,1
446,"The camera input doesn't work and the top half of the keyboard is so slow to respond that it's not worth using. I emailed support for help and they blew me away with a generic answer, they probably didn't even read my email.",0,0,0,1
447,"It's a great app. However, Wolfram becomes very slow and freezes for seconds when I tap a number. And it's the only app that gets slow, so I'm sure it's not my phone's fault. Please fix it.",0,0,0,1
448,"The massive inconsistency coupled with the absurd user experience is enough to make Wikipedia's rough, uneven, and argumentative crowdsourcing seem superior by contrast, which is no small feat. If Wolfram Alpha were a restaurant, after ordering you would see a bowl of spaghetti thrown at the nearest wall and then proudly framed in place.",0,0,0,1
449,"Whether it's the app, the new iOS, or the combination thereof, this beautiful app constantly hangs and crashes frequently, rendering it virtually unusable. When the issue is resolved I will rate it 5 stars again...",0,0,0,1
450,"Not so smooth under iOS 8. With iOS 7, I was able to rotate my iPad around a central axis and the ¡°sky¡± remained impressively calm. You can now feel a noticeable jerk when turning.",0,0,0,1
451,"It took me far too long to figure out how to set my location since it's only approximate. Additionally, there is no automatic syncing with the sky like some of the better apps. Doesn't live up to the rave reviews. Keep searching.",0,0,0,1
452,I also notice a delay of several seconds when I raise my iPad Air into the sky before it connects to the object I'm looking at.,0,0,0,1
453,"If I could give this once great app a negative review, I would. I really don't mean updates or fixes for easily reproducible bugs. As expected, I have exactly the same problems as everyone else. Freezing, autocorrect, especially when trying to add punctuation, gibberish, slow, slow, SLOW and more...",0,0,0,1
454,"I think it's great that Swype exists. Just not the fact that it causes apps to crash or simply not respond at all. Completely different words are spoken than intended, it's almost comical.",0,0,0,1
455,"I was a Swype user back when I was still using Android and was excited to see my favorite third-party input solution come to iOS. However, they don't seem to care nearly as much about updates on the iOS platform as they do on Android Or have they stopped updating there too? It often gets stuck on a blank screen, problems like this have not been solved despite the extremely slow and very few updates. And I wonder why they already support so many languages ??on Android, but much less on IOS. No matter how users express their needs, they just don't seem to care.",0,0,0,1
456,"For some reason it worked for three months, but now it constantly freezes and only shows the number and punctuation keyboard. As I began this review, I froze again",0,0,0,1
457,"It's frustrating to have to wait for the map to draw while panning the screen. Each screen may take 1015 seconds to appear. I like the concept and the map download, so you don't have to be online to use it, but man is it slow?",0,0,0,1
458,"Since I updated to the new version I've had nothing but problems. It's very, very slow to load, and when it does, it keeps crashing. I liked the old version where I could just have a lake layer with no background. Now I can't remove the background map like I could with the old version. It shows that I should be able to turn off the background of the photo, but if I do that I also lose the lakes. Oh, and more than half of the time the contours don't show up. I wish I could get my money back",0,0,0,1
459,"Great app, great concept. I like the layout, it's very good. It's smooth, but it could be smoother. They need to work on speed and stability, but right now it's not terrible. Overall a great app.",0,0,0,1
460,"The app says it takes about 1 minute per 1000 songs to download from Dropbox. Have 18,000 songs on Dropbox. 45 minutes later and the download is still running.",0,0,0,1
461,It takes up a lot of space on your phone but is very useful for storing photos and videos on your phone without having to have them in your camera roll.,0,0,0,1
462,"Great security app but I also run others on my phone just in case, like I do on my PC, but for what it has and what it does it's a great app to run on your phone and doesn't slow down my i5 all I don't have an app on your phone that slows it down and I don't understand what people are complaining about Does what it says and I would tell anyone to put it on their phone Help your phone",0,0,0,1
463,"I have no issues with security protection or device tracker. I would recommend this app to others, except for the one issue I have. This app drains my devices battery pretty fast. I went to bed last night around midnight with my phone fully charged when I woke up this morning at 6 with the battery at 1. No other app did the same to my phone. I would give this app all five stars if it didn't drain my battery life.",0,0,0,1
464,I tried this app and found that it used about 500MB of data in a 5 hour period. I won't use it again.,0,0,0,1
465,"Please note that there is no security protection here. I'm disappointed I don't need you to back up my contacts I don't need you not knowing where my phone is I don't need you to back up my photos or anything else on my phone I don't need you you tell me the storage on my phone or none of it makes my phone more secure, which is what you are advertising. Everything mentioned after that is already taking care of all I needed you to do was ensure or at least help ensure that there is more security scanning if you don't provide it then you will be deleted.",0,0,0,1
466,So so far totally satisfied. My only complaint is if they could make a more lightweight app for those of us stuck with iOS 9.3.5 devices.,0,0,0,1
467,"Able to get a good overall picture of my fitness progress. However, syncing is a problem. Syncing via Bluetooth takes some time. I have the Charge 2 tracker. It seems like the activity sync is pretty off and it seems to sync in reverse. Instead of charging 2 app updates, app updates charge 2 with stale data for the business. For example, my Charge 2 tracker and the app were in sync and showing 20 minutes of activity. After a brisk walk, charging activity 2 showed 30 minutes. When I synced it with the app, the Charge 2 went back to showing only 20 minutes of activity",0,0,0,1
468,"I have a Fitbit Alta and it seems slow to sync my steps. Also, when I get challenge requests and accept, it doesn't actually sync or connect with my other competitors, please fix that. It's been an ongoing problem for me over the last week.",0,0,0,1
469,The app crashes and does not complete setup. I wish I hadn't wasted my money,0,0,0,1
470,"I love the Fitbit app, it helps me a lot, but when I want to add another Fitbit or do something it slows down my whole phone and I can never do what you were trying to do",0,0,0,1
471,PLEASE ALLOW US TO DELETE YOUR MAP HISTORY ALL AT ONCE. ONE AT A TIME IS SLOW AND TAKES TIME. IT TAKES A LONG TIME TO ERASE EVERYTHING. INCREDIBLE,0,0,0,1
472,"Slow in determining the direction to go, never a direct path and constantly changing staircase which makes it difficult to determine the next turn without having to concentrate or stare at the screen.",0,0,0,1
473,"After years of great service, this app can no longer find my location AT ALL. Like, a mile or so. I tried restarting, deleting the app and redownloading it. Nothing works. I will edit my review if it turns out to be user error. I doubt it, because it just happened overnight when I opened the app.",0,0,0,1
474,"I have to say when I first downloaded the Prisma app I really enjoyed using it to edit my photos for something fun, however every time I try to use the app now, IT CRASHES, I have constantly tried to close it, do hard reset, delete and I'm even downloading the app and it STILL FROSTS. This app is doing nothing but taking up memory on my phone right now. The app crashes too frequently to be considered usable",0,0,0,1
475,"The filters themselves are fantastic. The processing time is not too long. However, it takes too long to examine the results of multiple filters individually. The problem is made worse by adding additional filters. Previews would be great or maybe allow the app to process more photo filters while plugged in overnight.",0,0,0,1
476,"It took a long time to load, and when it did, it gave me an error warning, saying Something went wrong, please try again later.",0,0,0,1
477,"The filters are unique and interesting. Unfortunately, it is not uncommon for it to crash when selecting to apply a style. The processing lag time isn't that bad considering the nature of the filters, but it could be better. Plus, it's hard to adjust the intensity of the effects - it's pretty haphazard just trying to ramp them up. Overall, 45 for its features, you can't really customize an effect that I can see and 35 for the functionality. It's disheartening to use the app to its full potential if it keeps crashing. I would prefer that developers improve existing features and their functionality before introducing something new.",0,0,0,1
478,"This app has always been slow at rendering images, but now it crashes almost every time I try a filter. Fix your problem. Eliminated",0,0,0,1
479,This version cannot be compared to what it was like before when I enjoyed using this app. Now the filters take a long time to load and you don't see the preview at the bottom. It requires a lot of patience and time.,0,0,0,1
480,"There are so many filters that it's hard to choose. It's a little slow at times, but it seems rarer after the recent updates.",0,0,0,1
481,Works great for quickly creating PDF files via your smartphone. It would be nice to be able to email multiple files at once without having to send them to the cloud.,0,0,0,1
482,Since the last update the battery drains in 3 hours.. I don't understand why even in offline mode.. Now I can't use it. Fix this problem,0,0,0,1
483,This app CONSTANTLY buffers my music and won't play. 3 times out of 5 when I open it to play a song it just says buffering and doesn't play anything. AND I'M PAYING FOR THIS It won't last long though...,0,0,0,1
484,After the latest update I was unable to play music on any of my Apple devices via the app. I keep getting the message that my station is buffering and I'll be right back... I've never had a problem before and have always relied on Pandora for some good music,0,0,0,1
485,"The app definitely needs an overhaul. It crashes about every 15 on an Apple Watch, and in most cases it takes about 30 seconds for the app to load, regardless of connection speed. These times are much worse when I'm connected to Apple to play games in my machine.",0,0,0,1
486,loading extremely slow on my iPhone for the last few days and so it skips all songs. THE. time. usually halfway through one that I really like.,0,0,0,1
487,until this latest update. I used 80% of my battery in four hours. Not acceptable.,0,0,0,1
488,It's freezing every other song. It's not worth paying 15 a month and dealing with this frustration. It literally needs to be fixed ASAP,0,0,0,1
489,"Normally a great app service. But recent versions have had a lot of buffering issues on fast Wi-Fi and 4G. Reinstalling the app helps, but the app crashed. They are slipping on QA.",0,0,0,1
490,"3 stars for functionality, high power consumption as update 626 has poor sharing of game stats data between devices.",0,0,0,1
491,Really good. But a little slow in loading houses,0,0,0,1
492,"I have been using your app for a few years because we are actively looking for a home in a smaller city, with a cooler, greener environment. This app allows me to see not only the inside of the house but also any views it might have. Sometimes it loads a little slower than I would like, but I'm usually happy with Zillow's performance. Good work",0,0,0,1
493,You need to quickly view some of the important options in the app. Otherwise it is difficult to use.,0,0,0,1
494,It moves very slowly. There is a way to speed it up. It's pretty frustrating,0,0,0,1
495,"I have no idea how this is possible, but this app can somehow literally translate Chinese characters into English in real time as you look at them through your phone's camera.",0,0,0,1
496,"It uses significantly more data and battery than the competing app, called iTranslate.",0,0,0,1
497,"It's Google Translate, which usually works when the app allows it. Even if the connection is correct, all features will refuse to work due to a network error. The microphone ability works occasionally as it will refuse to listen or find a reason to stop for 5 seconds. I stick to the browser version.",0,0,0,1
498,The application is terrible and slow and takes light years until the human being depends on it in daily activities,0,0,0,1
499,Beautiful game. The delay comes from all the updates that improve the player. You should still get it.,0,0,0,1
500,I got 3 gyms and the game remained slow and wouldn't give me coins. Please fix it,0,0,0,1
501,Also fix my settings on my account. Every time I log in to my account I have to turn off sounds and music and turn on battery saver but not my Pokemon Go Plus. Allow me to switch accounts and keep my settings,0,0,0,1
502,"Hey Pokemon go creators, I had an account with all Pokemon gen 1 gen 2 now I can't log into my account, I entered my username and password, it won't let me into my account, I created a new account ,so when trying to catch a starter Pokemon I choose one I touch it and guess what delays me I tried to catch a starter Pokemon 5,017 times my head hurts if you don't fix this problem I will have to delete this game and do a disstrack on the game also you have only 1 year to fix the game, it keeps slowing me down when I try to catch a starter Pokemon on my new account and on my old account I can't even log into the account, please fix it or is it time to get distracted will it be alive Galaxy, this that's the name of my channel so make sure you fix this game I also have 20 subscribers but the music and disstracks get at least 20 views so please fix this game",0,0,0,1
503,"This was a great game and I really enjoyed it, but issue after issue has piled up and Niantic does next to nothing to fix the problems unless they affect payment for items. The game crashes constantly and this has been happening since launch. Now the PoGo Plus has a bug that makes it nearly impossible to use unless you sit still with your fingers crossed. Point things out all you want, but the bottom line is, unless it affects the bottom line, they won't do anything about it. Hey, people with the Plus already bought it, so screw it, right",0,0,0,1
504,"I just tried it and compared to my Adonit Pixel the lag, lag and parallax are horrible with this new Wacom Stylus.",0,0,0,1
505,Refined app... crashes too much... iPad Air 2 disappointed,0,0,0,1
506,"My iPad has the 9.3.5 update and this app keeps crashing. I know it says it only works on version 10.0.0, but I've had this app for so long that it worked really well. Everything still works very well, except that sometimes I feel like crying at how much it slows down and freezes. I use the app to create bases for small animations and it always crashes. This is very disappointing because the app is beautiful and is perfect for everything I do, but it keeps crashing and slowing down while I draw. Please help",0,0,0,1
507,"Hey guys, I love this app. But I have to say I draw fast, just old school habits... I notice a lag where I don't notice it on Apple notes. I think it's fixable.",0,0,0,1
508,"Honestly this is a great app for anyone who is an artist and wants a good program to use BUY THIS. It has almost all the features of Photoshop and you can have unlimited layers which makes it look even more professional and worth your money. You can import your photos and also import others into the already opened file if you need a reference photo But that being said, sometimes my app randomly crashes for a few seconds but I read about the internet and it could also be IOS's fault 11 so I hope their most resentful unpatriotic helps with this",0,0,0,1
509,This would be a great game if it didn't take ten minutes to load even on high-speed Wi-Fi. It's not worth the wait. Try Nentendo again.,0,0,0,1
510,"Where this game really fails is the controls. If you're going to make a MARIO Endless Runner game, the controls MUST be flawless to make up for the lack of freedom that regular Mario games offer. The touch control isn't responsive enough and having 3D Touch disabled doesn't help. The game is unnecessarily difficult to play since you don't have the precision of a gamepad. I think this echoes other reviewers' main frustration with the game.",0,0,0,1
511,"Not sure if this is just my device, but I have an iPhone 7 Plus which has great battery life, usually only drops to 88 at the end of the work day with moderate use, HOWEVER after downloading this app, it's completely idle even while turning off background app refresh, it DESTROYED my battery life. Within a few hours of having the app on my phone, it was down to 50. Since the app is so fun, it's a shame that this was an issue, enough for me to remove the app from my phone entirely. After removing the app from my phone, I know that the battery life is as stable as before. Big disappointment.",0,0,0,1
