id,review,Usa,Sup,Dep,Per
902,"Support for iPhone 6, iPhone 6 Plus, iPhone 6S, iPhone 6S Plus Display Design",0,1,0,0
403,"The purpose of this update was to slow everything down to the point where it became unusable. If so, great job",0,0,0,1
316,Drains my battery but is a great motivator,0,0,0,1
696,2. It would be nice to see what the travel time is without traffic jams. This feature used to be part of the app but was removed at some point.,1,0,0,0
519,"My only real complaint is that there is too much white space. I like my weather apps to be compact and have all the features, including maps viewable with minimal scrolling. I don't like going from one page to another to access functionality.",1,0,0,0
981,Still not using iphone 5 portable size. Do not sync between ipad and iphone. It deceives.,0,1,0,0
941,"I really like the way this app functions. I've been having trouble lately though. It was also on my iPhone 5s, but since it got me 1246 gigs more often than not, I try to open the keyboard and it shows up blank and unwelcome. I finally had to remove the app. Let me know when it's updated and I'll be happy to use it. Thank you",0,1,0,0
894,The tool interface should be updated for the iPad Pro. Savings fills 90 boxes. App can't stand with twoappsonscreen mode. The interface code has been updated.,0,1,0,0
572,"I searched for antivirus in the App Store and found this. The reviews were good so I downloaded it. It doesn't work as an antivirus protection, I still get pop-ups, and when in apps it keeps flashing ""installing"" apps I don't want, like Life lock. I can't delete fast enough",1,0,0,0
507,"I like that I can now reorder the information or not display it at all. For example, I no longer display allergy information because I don't care if the graphic it displays is ugly.",1,0,0,0
655,"Is anyone testing these updates? Due to the so-called fix, I lost data again. And workouts no longer automatically record on devices that previously only recorded runs, but now don't. Fitbit is too mature a product to withstand the constant mistakes of newbies.",1,0,0,0
851,After installing the app it says the app will not work with future versions of iOS.,0,1,0,0
1177,"I still loved doing it, it's so frustrating because it freezes after applying two filters. I hope it gets resolved",0,0,1,0
131,It took a very long time to load and when it finished I was given an error message saying something went wrong. Try again later.,0,0,0,1
841,"I've been using this app for a couple of years now, and I really like it, I really wish it would go away.",0,1,0,0
645,Not user friendly at all. Can you make the user interface easy to use?,1,0,0,0
718,Having major problems opening the PDF which directed me to this app to drive to do it and 2 days still no go. Cant do thru modzilla w windows either. The Adobe website says theres a maybe w the downloads. The big problem for me is that this document looks like Adobe can only use updates. Please fix it,0,1,0,0
776,I have an iPad Pro and I am seriously disappointed in the update and updates are few and far between.,0,1,0,0
868,"Awesome app, but I keep getting a reminder to request an update from the developer because it's slowing down my phone.",0,1,0,0
805,Please update to the new iOS. I love this app,0,1,0,0
438,Good card. Notifications are slow. I don't want to wait too long to be notified.,0,0,0,1
584,You want me to use your other apps first to make me feel like this one works. so disappointing,1,0,0,0
747,"They love this app, but they removed the bird's eye view feature. Similar to what other reviewers have written, this aerial feature was a really valuable tool when helping to see the potential of homes. Give it to me, Zillow",0,1,0,0
1064,"This app is stupid, it does nothing, it's a complete waste of time. Don't use it, don't waste your time. If you want real mobile security, find someone else who actually does it. The right way.",0,0,1,0
925,There is only a small problem getting the compass calibrated on the iPad2,0,1,0,0
885,Please update the app compatibility so it doesn't make your iPhone slower. Please and thank you,0,1,0,0
790,Refresh is not working. An authentication error occurred during login. Help,0,1,0,0
143,It freezes every other song. It's not worth paying 15 a month and dealing with this frustration. Literally needs to be fixed ASAP,0,0,0,1
1054,"It's raining cats and dogs, it's been cloudy all day but none of that is reflected in the app. Partly cloudy skies are expected throughout the day and no precipitation for the next 120 minutes. But now it's POURING. The two stars are because the temperature readings were mostly accurate.",0,0,1,0
636,"The application can be improved with some modifications. For example, it needs to be able to take advantage of simple operating system functions, such as correcting its orientation. It also requires the ability to edit information such as dates. I added the meal information at midnight but it was recorded with the wrong date and I can't change the date. The description needs to be updated. The answer to a problem shouldn't be to ask the community.",1,0,0,0
546,I often want to check in on the week ahead and this app makes that a pain in the ass. There's junk everywhere and it's hard to find what I'm looking for on the page. Completely revamped user interface to make application intuitive to use.,1,0,0,0
660,I would like an option to leave or unsubscribe from the community. I don't like this app anymore.,1,0,0,0
856,They love the app but where it's been developed they need to update it to the current iOS version before it's removed from the app,0,1,0,0
33,"You need a quick display of some of the important options of the application. Otherwise, it is difficult to use.",0,0,0,1
1195,"Since using new software in mid-2017, Zestimates have become very inaccurate, probably due to randomly drawing compositions. Red Fin is a more accurate estimator of home values.",0,0,1,0
797,"It's a great way to get the blood flowing without getting too hot. Hopefully I got the first message saying that if the developers don't update, the app won't work anymore.",0,1,0,0
621,"I really like the My Workout feature and the app, and I do think the notes section within the exercises would make the app even better. Many times, I want to track the weight I lift or the reps I complete, or even the level I use on the machine, such as stair climbers, ellipticals, but I don't have it tracked in the app. I want this app to be my only source for tracking my fitness progress. That would be so simple and convenient.",1,0,0,0
1043,"Occasionally the precipitation chance and degree readings are mistaken, but quickly switching between the two solves the problem.",0,0,1,0
372,until this last update. I used 80% of my battery in four hours. Unacceptable.,0,0,0,1
404,Just downloaded and it says this app is slowing down my iPhone,0,0,0,1
555,"I rely on Accuweather for forecasting because I know I can. They are always reliable and up to date. Thanks, but I don't like the new format. It's so bland and boring, I like the round Minutecast.",1,0,0,0
459,"Great app, great concept. I like the layout, it's very good. It's smooth, but it could be smoother. They need to work on speed and stability, but right now it's not terrible. Overall a great app.",0,0,0,1
211,"I really like the radar part of this app. I like being able to see the extent of the approaching storm. Could be a little faster with notifications, but I still like the app",0,0,0,1
174,Just downloaded and it says this app is slowing down my iPhone,0,0,0,1
750,"I love this app and use it all the time it's safe from diisend, but I hate that I can't transfer to and from West Frisian in the app. It is available online, but not for any reason in the app, and it would be useful to have it in the app.",0,1,0,0
890,"I didn't realize this app requires a good connection. Of course, it can do simple stuff like 123 without an internet connection. But I can do that in my head. I thought I could use it to calculate derivatives and integrals offline, since I don't have access to WA. That would have been helpful and I would have earned a 5 star review. But that simple connection needs to be kind of fake. I can just pull up the WA website every time I have a connection, why do I use this app",0,1,0,0
64,"I see that according to Apple, this app slows down my phone and may not work in the future if it is not updated. Last update more than 2 years ago. Do I need to move on and look for another workout app or not? I updated because I don't like apps that slow down my phone. And as you know, there are many applications, this is my main one for now. The interface could support one or two updates. But the application is functional and holds the user responsible. I like achievements from exercising consistently or more than once a day. I like the graph where you can see how your weight changes.",0,0,0,1
391,"My I-Pad has update 9.3.5 and this app keeps crashing. I know it says it only works on 10.0.0, but I've had this app for so long that it worked really well. Everything still works very well, except for the fact that sometimes I cry because it lags and crashes for so long. I use the app to create basics for small animations and it keeps crashing. This is very disappointing because the app is beautiful and perfect for everything I do, but when I'm drawing it keeps crashing and lagging. please help",0,0,0,1
457,"It's frustrating to have to wait for the map to draw while panning the screen. Each screen may take 1015 seconds to appear. I like the concept and the map download, so you don't have to be online to use it, but man is it slow?",0,0,0,1
231,Takes up a lot of space on the phone but is very useful for storing photos and videos on your phone without having to have them in your camera roll.,0,0,0,1
81,"But... no updates since 2015, and my phone is starting to notice and complain. Come on, update please.",0,0,0,1
534,Too complex and horrible user interface. What on earth are you thinking. Keep your application consistent and organize your buttons. Use better looking icons and make things interactive and usable.,1,0,0,0
1101,"Damn google. Your map constantly takes me to the wrong location and constantly has anomalies and starts giving random directions. I can't believe I'm saying this, but I'm going back to Apple Maps.",0,0,1,0
277,"Hey guys, I love this app. But I have to say that I sketch quickly, just old fashioned habits... I notice lags where I don't notice them with Apple Notes. I think it's fixable.",0,0,0,1
1015,"I added some new photos to Keep Safe, then I deleted Keep Safe and the photos I added are no longer there",0,0,1,0
786,"The app is awesome, but the new update seems to be hooking people up. This problem should be fixed in the next 24 hours.",0,1,0,0
1128,"I don't know what you did to the Maps algorithm, but it works terribly. Longer, more winding routes are consistently displayed as the suggested main route when shorter routes are available. I use the app a lot on my long commutes to gauge traffic, and several weeks ago the app stopped showing a rather obvious route that was often shown as the fastest. Now it doesn't even show up as a similar alternate ETA route unless you do it manually.",0,0,1,0
120,Please note that there is no security protection here. I'm disappointed. I don't need you to secure my contacts. I don't need you to secure my contacts. I don't need you to backup my photos or anything else on my phone. I don't need you to tell me the storage space on my phone. None of the things you advertise make my phone more secure. All of the above already takes care of everything I needed to do to reassure you or at least help ensure that there is an increased security scan that you would not provide so you will be deleted.,0,0,0,1
730,"Every time I open the app. It has to reconnect to my Dropbox. VERY annoying. There was no such thing as before. Anyone who does renovations, knows the good app BRUMPO. If it ain't broke, don't fix it.",0,1,0,0
665,I loved the previous version of this app and used it every day. It has absolutely no value to me now. Nothing is like it used to be. Looking for another app that will let me log my food.,1,0,0,0
932,He also started missing some of my emotions. I am on iOS 10.3.2.,0,1,0,0
663,A few weeks ago my device stopped tracking my nightly sleep after doing the same thing for the past 10 months,1,0,0,0
547,This update is so hilarious that the previous app was so easy to use. This update is a huge waste of time and hopeless to navigate. I hope you can make it easy to use again.,1,0,0,0
639,Wish it would always show me waking up.,1,0,0,0
1130,"Not very happy... I can't print directions from my iPad. And it sent me down a different route, costing me 4 hours of extra driving.",0,0,1,0
531,"There will be some people who will post that the hourly forecast directional wind compass has been removed or doesn't exist, but it is there and the user has to click on the area and swipe up for it to appear. The default value should always be visible.",1,0,0,0
172,It's a shame that the most expensive app I own is the one that lags and crashes the most. Fix it.,0,0,0,1
446,"The camera input doesn't work and the top half of the keyboard is so slow to respond that it's not worth using. I emailed support for help and they blew me away with a generic answer, they probably didn't even read my email.",0,0,0,1
355,"I love the Fitbit app, it helps me a lot, but when I want to add another Fitbit or do something else, my entire phone lags and I can never do what you tried",0,0,0,1
650,"I have a Fitbit 1. The app works great for tracking activity and seeing your trends. I love being part of a challenge. My current challenge is locked again. I've contacted support before but to no avail. The problem somehow resolves itself, and the cycle repeats periodically. I'm waiting for the bug to be fixed.",1,0,0,0
191,This is not optimized for iPhone Plus resolution. iOS says it may slow down my phone.,0,0,0,1
1189,I just updated my phone and Pandora keeps crashing. It's been working like this for months. Nothing has been resolved,0,0,1,0
1190,The only app that gets worse with every update Not only will it crash randomly but also prevent you from connecting even with a solid network connection,0,0,1,0
1057,"This has always been a pretty good app, but now it seems to be plagued by technical issues. The last one is a message that always shows that I am viewing cached data from two or more hours ago. I'm on WiFi and other apps have no problem pulling data, but these apps' reports are as stale as day old bread.",0,0,1,0
362,"The filters are unique and interesting. Unfortunately, it is not uncommon for it to crash when selecting and applying a style. The lag time in processing isn't too bad given the nature of the filters, but it could be better. Additionally, it's difficult to adjust the intensity of the effects, it's rather haphazard to even get them to ramp up. Overall 45 points for the features that don't really allow you to customize an effect that I can see, and 35 points for functionality. It's discouraging to use the app to its full potential when it keeps crashing. I would prefer if the developers improved the existing features and their functionality before introducing something new.",0,0,0,1
516,"There's a lot of data, but it's hard to navigate. The user experience is a bit crazy. I just want to see tomorrow, but after two minutes of fumbling I still can't see it. Why does it have to be so unintuitive",1,0,0,0
765,i dont have a cell phone so i cant play this game that can upset me fix it or something so i can play,0,1,0,0
428,It's a good but slow app. Needs some speed improvements.,0,0,0,1
1030,"I just used the free version and it does everything I need. All my stuff is backed up to the cloud, so even if I change devices I still have it. Constant updates. I have never had any problems with any bugs. If the paid subscription was cheaper I would hate to pay the extras. But too much, in my opinion.",0,0,1,0
34,It moves very slowly. Is there a way to speed it up? It's quite frustrating,0,0,0,1
432,It's so slow that the storms will pass before the loop loads. Please get it repaired,0,0,0,1
475,"Sensitive data was stored in this application for a year and now the application will not be able to open the password page. Loved it while it lasted, but now that my documents are gone, who knew having stored files I can no longer access doesn't exactly equate to security.",1,0,0,0
182,This app makes your phone slower. It affects your RAM faster and slows down your phone. That's why I ask the developer to update this so that it doesn't drain the battery and doesn't slow down the phone processor.,0,0,0,1
777,I loved this app. He had so many original drawings. Lost everything in the upgrade. I am very unhappy. Help me.,0,1,0,0
282,"To update the list of rally opponents, the user must restart the app. This takes a lot of time and is a significant hindrance to gameplay. Once this is fixed I will give it 5 stars.",0,0,0,1
209,"Lazy and inaccurate in my area, but the app and graphics are nice. I paid for this version, that's the disappointing part. Please be more specific.",0,0,0,1
599,Such a bad app can't be removed from my iPhone,1,0,0,0
296,"After trying many of the other 7 minute workout apps I have come to the conclusion that this one is my personal favorite, note the personal. Most others require you to pay for other features if that app provides them after the initial purchase. The workout itself is fantastic because I can leave my device turned off and the workout still continues. The add-ons in this app are great too, but I feel like the first workout is enough. The reason I rated this a 45 instead of a 55 is because there are no updates and there could be improvements to the app to adapt it to newer devices like the iPhone 6 or 7. Because it is outdated, the app is As newer devices use battery a little more than older devices, your device will send you a notification about this issue when you use the app as a reminder. Ultimately, this is a very good app for those who, like me, don't have time to work out in an expensive gym for a long time. I would definitely recommend this app to everyone.",0,0,0,1
1003,"iTunes is ridiculously annoying to sync, since they will delete my files before. This app is exactly what you need",0,1,0,0
1071,"You shouldn't have to provide your email and real password to work, as it's an old way of doing things that could cause your email to be hacked.",0,0,1,0
257,until this last update. I used 80% of my battery in four hours. Unacceptable.,0,0,0,1
795,Please fix this BC I'm missing out on important updates.,0,1,0,0
184,"Great app, but I keep getting the warning to ask the developers for an update because it slows down my phone.",0,0,0,1
327,Nice app but uses a lot of power so it's difficult to keep it on and use it frequently.,0,0,0,1
828,Just bought it and when I open the app it has a pop up saying the developer needs to update the app. You're just wasting money,0,1,0,0
720,The only part the app is missing is some editing. Editing tools are very basic. No compatibility with Apple Pencil. The highlight option only allows you to highlight in yellow. The drag option does not change the size or color.,0,1,0,0
1169,I always used Prisma. Now it basically crashes 95 times.,0,0,1,0
611,"Even when a violation is discovered, little information is provided. And that only involves email. Even if the violation is corrected, resynchronization is not possible.",1,0,0,0
910,"This app doesn't show any updates since November 2014, but it just closes suddenly when it starts. He was finally working when he was looking for Comet Lovejoy. What has happened?",0,1,0,0
799,I just bought it and said the developer needs an update to work on my phone. He is not happy.,0,1,0,0
675,"The app runs great. It has been unreliable for the past month, crashing for no reason at all times of the day and night while in use. Unpredictable in that you can use the app just fine but it will crash and close itself for no apparent reason. If Fitbit finally figures this out and fixes it, I'll give the app a 5-star rating.",1,0,0,0
1021,I have had this APP for over a year and it has never disappointed me. I've changed phones multiple times and it even alerted me to new ISO10 software update issues before Apple even did it. I highly recommend this APP to safely save your important photos,0,0,1,0
23,This app is CONSTANTLY buffering my music and not playing. 3 out of 5 times when I open it to play a song it just says buffering and doesn't play anything. AND I AM PAYING FOR IT Although it won't be for long...,0,0,0,1
330,Frustratingly slow and freezes on iPhone 6. Must be remedied immediately,0,0,0,1
1018,"I have had Keepsafe for many months. Then one day I checked it, I didn't update my phone or anything and all my photos were gone, I don't know what to do to get my hundreds of photos back",0,0,1,0
593,"Don't bother, it's not worth your time downloading. useless. I hope this review saves me the 5 minutes I wasted trying this app.",1,0,0,0
806,The Appstore always says this app needs an update,0,1,0,0
1181,"Since the last update 3 days ago, my stations have been pausing randomly, skipping songs and not just in the middle of the song, it's like someone is repeatedly holding down the skip button, just closed. I need music to help me sleep and this is doing the exact opposite. I'm also not a fan of having to click through multiple screens to change stations.",0,0,1,0
1001,Just can't seem to figure out how to play the album in track order instead of alphabetical order.,0,1,0,0
185,iPhone may slow down because the app developer needs to update the app,0,0,0,1
971,The new version locks up my iPhone in short order every time I try to use it.,0,1,0,0
1012,"All my photos were in the main album. The key word was that they're all gone now. For what reason? All my photos disappeared and I didn't delete them, there's no reason to",0,0,1,0
803,Please update to the latest iOS.,0,1,0,0
458,"Since I updated to the new version I've had nothing but problems. It's very, very slow to load, and when it does, it keeps crashing. I liked the old version where I could just have a lake layer with no background. Now I can't remove the background map like I could with the old version. It shows that I should be able to turn off the background of the photo, but if I do that I also lose the lakes. Oh, and more than half of the time the contours don't show up. I wish I could get my money back",0,0,0,1
392,"Hey guys, I love this app. But I have to say that I sketch quickly, just old fashioned habits... I notice lags where I don't notice them with Apple Notes. I think it's fixable.",0,0,0,1
1110,"No matter how many times I changed my route, after choosing to take the highway it would always lead me to a toll road. Terrible application",0,0,1,0
1123,"Google Maps has helped us navigate many roads and I'm happy with that, but they need to fix how much the app loves to take you onto toll roads without warning or asking for preferences.",0,0,1,0
641,"It does sync to your Fitbit, but it keeps changing, removing my information from the actual Fitbit on my arm. How frustrating. And more than half the day my heart rate shows up blank.",1,0,0,0
177,"You haven't even updated it in two years, it slows down your phone significantly",0,0,0,1
1201,"I purchased my home about a year ago and the appraisal came in exactly as high as Zillow said. Then, when I updated the information on my home, the value increased by a total of 150K. I've done a lot of renovations. Then, a few weeks ago, the value of my house dropped by 100,000 overnight and still no mention of why. Not even ever",0,0,1,0
673,I love the Fitbit app and it helps me a lot but when I want to add another Fitbit or do anything it lags behind my entire phone and I can never do what you want to do,1,0,0,0
444,"It worked great until a few weeks ago. Now the keyboard has an extremely slow response time above normal, it takes at least 3 seconds for the character to appear in the formula bar. Like I said, great app, mostly used for calculation functions, but now there's a problem. Please repair",0,0,0,1
195,"I am looking forward to use this app to lose my excess weight. I would like to see it not so slow and faster. I use an iPhone 6s Plus and will be keeping that when I upgrade to the 7 in a few months, so I hope it continues to update.",0,0,0,1
1086,"I ride the same routes every week. I run a 1.5 mile timed run and a 3 mile run. For the past 3 months I find myself in a different place every time I run 3.0 miles. I know this because I stop running when my Fitbit says 3 miles. Now, for the part that infuriates me, I time my 1.5 mile and know exactly where the stopping point is at 1.5. Over the last 3 months, the Fitbit has gone from 1.5 to 1.21 to 1.13, all at the same stopping point. Can you please help me? Thank you",0,0,1,0
337,I also notice a delay of several seconds when I raise my iPad Air into the sky before it connects to the object I'm looking at.,0,0,0,1
56,"The HS update is terrible. If it actually loads, the app is slow and unresponsive. Messages don't even load. You can see the subject line and nothing else. How inconvenient is that when you need to cover shifts and read important work messages. This app is still the worst I have ever used. Especially since I need to use it daily for work. Please fix. Immediately. We paid good money for this.",0,0,0,1
322,The app loads slowly. There are so many weather apps. This should also show you the direction the storms are moving. Please add this feature.,0,0,0,1
724,"This is the only app that I pay for CC subscription and it is very robust on desktop. Not so in the app. In the desktop version, the security settings allow for different levels of PDF security. When the school documents are sent, I am restricted from changing the topic, but I can still mark and comment. Not in the app. Even with this minimal level of security, I can't do anything with the document, which makes it completely empty. Please fix this.",0,1,0,0
1184,"The app definitely needs an overhaul. It crashes about every 15 on an Apple Watch, and in most cases it takes about 30 seconds for the app to load, regardless of connection speed. These times are much worse when I'm connected to Apple to play games in my machine.",0,0,1,0
1154,"If I could give you zero stars for the incident I would. When Prisma crashed, it destroyed my entire iPhone. Generally, after trying about 4 filters, my phone freezes.",0,0,1,0
580,"The app doesn't appear to serve any purpose other than mining contact and location data and directing users to other Avira apps. In fact, it makes me question the true efficacy of my OS version of Avira.",1,0,0,0
980,"This is a great app. You can study business anywhere at home. I have navigation on my boat, a computer, an iPad, and an iPhone. The only downfall of this app is that the iPhone doesn't sync waypoints. Apparently I did it one time because I have something on my iPhone that is on other devices too, but I guess one of the navigational updates might have messed it up.",0,1,0,0
384,"Good game. The delay is caused by all updates that make the player better. Still, you should get it.",0,0,0,1
1173,"Colors are still not accurate for Curtain and Colored Sky, which used to have a blue-yellow tint but now have a dark red-brown tint.",0,0,1,0
206,"I like the app. The color radar is excellent. I like the information I get with the notifications. However, notifications of severe weather are not made in a timely manner. For example, I received several notifications from another weather app before I received a single one from this app. I live in Central Ga. There are some pretty bad storms in the spring and summer. I don't know why this is, but if the timeliness of the notification can be corrected, I would rate it a 5",0,0,0,1
1087,The app doesn't open at all and crashes. I have the latest iOS,0,0,1,0
176,"Buyer beware: Since this app runs on a 32-bit version and hasn't received an update in two years, it slows down my iPhone 7plus. I was charged for this app and now I can't even use it.",0,0,0,1
1127,"It took me twice as long because of the little roads this stupid app made me take to get her interstate to downtown Seattle, I would have to rely on my own routes. Telling me 30 minutes to get to my destination in the last 1 hour",0,0,1,0
30,"3 stars for functionality, high power consumption since update 626, poor sharing of game statistics data between devices.",0,0,0,1
1027,"I upgraded to the premium version, saved about twenty photos and later the same day, accidentally uninstalled Keepsafe and still had all my photos deleted from my Keepsafe to get them back. I deleted the originals.",0,0,1,0
279,Would be a great game if it didn't take ten minutes to load even on high speed WiFi. It's not worth the wait. Try Nentendo again.,0,0,0,1
338,"If I could give this once great app a negative review, I would. I really don't mean updates or fixes for easily reproducible bugs. As expected, I have exactly the same problems as everyone else. Freezing, autocorrect, especially when trying to add punctuation, gibberish, slow, slow, SLOW and more...",0,0,0,1
609,"Update If possible, downgrading stars will not give any results. This used to be a useful app, but Apple has a Find Your Phone feature, plus I got weird server errors when trying to implement your feature, CM Security is more robust and provides the same information as you, Apple now Also provided, as well as reallocating memory and cleaning up memory. Not sure what the point of this app is, other than generating a ton of complex diagnostic reports that don't make much sense to me, just one is an hour's work and I doubt you or Apple would bother.",1,0,0,0
157,"Hello Pokemon Go creators, I had an account with all Pokemon Gen 1 Gen 2, now I can't access my account I'm trying to catch a starter Pokemon. I pick one, I tap it and guess what's holding me back. I tried to catch a starter Pokemon 5,017 times. My head hurts, if you don't fix this I'll have to delete this game and make a diss track With the game you also only have 1 year to fix the game. It keeps delaying me when I try to catch a starter Pokemon on my new account and my old account. Will be featured on Life Galaxy, that's my channel name, so make sure you fix this game. Also I have 20 subscribers but music and diss tracks get at least 20 views so please fix this game",0,0,0,1
1207,Property taxes are a long way off in recent months for all years on Nassau County homes. Fix it and make it accurate.,0,0,1,0
41,"I also fixed my settings in my account. Every time I log into my account I have to turn off sounds and music and turn on battery saver, but not my Pok¨¦mon Go Plus. Let me switch accounts and keep my sertions.",0,0,0,1
521,"Now you have to scroll to see the hourly weather forecast. I love how they used to be able to see the 10 day weather forecast. Now I have no use for it and will be deleting this once favorite app from my phone, sadly.",1,0,0,0
383,"The application is very poor and slow, requiring years of light before humans depend on it for their daily tasks",0,0,0,1
210,"Slow and imprecise it has my area as Stewart, Alabama. We are the city of Winfield, Fayette County, a BOBO community. Always been that NEVER STEWART. Correct this as soon as possible.",0,0,0,1
291,"Buyer beware: Since this app runs on a 32-bit version and hasn't received an update in two years, it slows down my iPhone 7plus. I was charged for this app and now I can't even use it.",0,0,0,1
129,"I have to say, when I first downloaded the Prisma app, I loved using it to edit my photos into something fun. However, it crashes every time I try to use the app now. I kept trying to close it, do a hard reset, delete it etc. I also download the app again and it still crashes. This app is currently just taking up memory on my phone. The app crashes far too often to even be considered usable",0,0,0,1
78,The first message after downloading says application. The red ones are updated because they slow down the phone.,0,0,0,1
678,"I have atrial fibrillation and rely on my Fitbit charge 2 to get average resting heart rate information as well as monthly graphs to show to my doctor. As of October 11, daily heart rate patterns and resting averages are recorded daily but are no longer displayed on the charts. Now I'm starting to wonder if the daily resting average is correct since the daily resting average since October 11th is 60 bpm. It is highly unusual for the resting average to remain unchanged for long periods of time. I have called and spent a lot of time talking to support. The decision wasn't the tracker itself, but the problem in the app. Regardless, it's been handed over to someone else to look into and figure out the problem. A case number was obtained. Said they would contact me via email. Haven't heard anything yet. If this issue isn't resolved, I may need to look for another heart rate tracker.",1,0,0,0
1059,I don't know why I still have the app... maybe for humor... it's sunny when you say it's raining and vice versa. It doesn't always detect location. Funny when 2 people standing side by side get 2 different positions and then we all try it and see who is together and who is not there and cheating on their partners.,0,0,1,0
156,Also correct my settings for my account. Every time I log into my account I have to turn off sounds and music and turn on power saving mode but not my Pokemon Go Plus. Let me switch accounts and keep my settings,0,0,0,1
597,"A complete waste of time. I searched for antivirus software and this popped up. This application has nothing to do with antivirus protection. Might be a good app, but it doesn't have what I'm looking for.",1,0,0,0
1056,The radar almost never loads. What a POS. I HATE IT,0,0,1,0
1122,It cost me a lot of money because it is not up to date with toll roads. The Boston Tobin Bridge North is also a toll road,0,0,1,0
420,This is a great app but it really slows down my phone. Updates are needed and please make it faster. It's annoying when it's slow.,0,0,0,1
60,It is slowing down phone production,0,0,0,1
276,"My I-Pad has update 9.3.5 and this app keeps crashing. I know it says it only works on 10.0.0, but I've had this app for so long that it worked really well. Everything still works very well, except for the fact that sometimes I cry because it lags and crashes for so long. I use the app to create basics for small animations and it keeps crashing. This is very disappointing because the app is beautiful and perfect for everything I do, but when I'm drawing it keeps crashing and lagging. please help",0,0,0,1
1156,Fun filters but I uninstalled this app because it's basically unusable now it crashes at least 80 times.,0,0,1,0
297,This app makes your phone slower. It affects your RAM faster and slows down your phone. That's why I ask the developer to update this so that it doesn't drain the battery and doesn't slow down the phone processor.,0,0,0,1
755,After the last update the app can't do offline translation because I still have 4 languages ??downloaded but it works,0,1,0,0
364,This version cannot be compared with the previous version when I enjoyed using this app. Now filters take a long time to load and you don't see the preview below. Requires a lot of patience and time.,0,0,0,1
853,I'm getting a warning that this won't work with future iOS if developers don't implement an update. So of course I hope they read this because we use this app a lot and I don't want it to stop working. Create an update,0,1,0,0
1118,It doesn't update many times,0,0,1,0
589,"Not sure this is the right review to review as I haven't had a chance to use the app yet, but in order for me to get it for free I had to write a review. You might want to reconsider. That being said, I hope it's great and I guess I didn't do a follow-up review of whether it was great or terrible.",1,0,0,0
1144,"Very nice when it doesn't crash. She's really doing badly now. Unusable. The daily filter is ruining everything. Add a new and usually crappy filter, mainly because it is no longer there if you finally think about using it the addition of the daily filter causes corruption in the rest of the filters causing the device to crash. I reboot for a while, losing a lot of interest due to the inconvenience.",0,0,1,0
832,"It hasn't even been updated in two years, slowing down the phone significantly",0,1,0,0
398,"It works on iPhone 7 Plus but not on iPad. Click on it, the Enlight page will open and close again after about 1520 seconds.",0,0,0,1
1061,I found this app useful even though it failed to locate my iPad mini correctly. Is it a problem with the app or with my iPad?,0,0,1,0
29,"Normally it is a great application service. But recent releases have had a lot of buffering issues on fast wifi and 4g. Reinstalling the app helps, but then the app crashes. They are failing quality control.",0,0,0,1
690,"I only have hearing in one ear and love using its vibrating alert feature every day. However, I also use a pedometer and would be happy if it integrated with Apple Health and runkeeper. Apple Health is not great but it would actually be useful if more apps worked with it Up by Jawbone works better with Fitbit than up but since up prefers to change and work with other apps like runkeeper Works together so they get better quickly. Better to use than Fitbit. I recommend Fitbit join others in this competitive industry",1,0,0,0
867,This app makes your phone slower. It makes your ram faster and slower down your phone. So I ask the developer to update this so that your battery doesn't drain and the phone process slows down.,0,1,0,0
169,"I liked this app until I encountered an issue with the Blender tool that caused resized PNG files to become pixelated. While I move it in the artwork it's fine, but when I lay it down it loses its quality. Please fix the problem",0,0,0,1
292,"You haven't even updated it in two years, it slows down your phone significantly",0,0,0,1
448,"The massive inconsistency coupled with the absurd user experience is enough to make Wikipedia's rough, uneven, and argumentative crowdsourcing seem superior by contrast, which is no small feat. If Wolfram Alpha were a restaurant, after ordering you would see a bowl of spaghetti thrown at the nearest wall and then proudly framed in place.",0,0,0,1
1069,this app couldn't even find my phone,0,0,1,0
714,"I love it, but it doesn't sync with my OneDrive, which I use for my university account",0,1,0,0
967,It can no longer continue on the tracks and the data sync is slow. Please fix it,0,1,0,0
171,"The HS update is terrible. When it actually loads, the app is slow and unresponsive. Messages don't even load. You can see the subject line and nothing else. How inconvenient is this when you need to cover shifts and read important work news. This app is still the worst app I have ever used. Especially because I have to use it every day for work. Please repair. Immediately. We paid good money for that.",0,0,0,1
158,"This was a great game and I really enjoyed it, but the problems were piling up and Niantic is doing next to nothing about it unless it involves paying for items. The game keeps crashing and has been doing so since release. Now the PoGo Plus has a bug that makes it nearly impossible to use unless you stand still and keep your fingers crossed. Report all you want, but the bottom line is that they won't do anything to fix the problem unless it impacts the bottom line. Hey, the people with the plus ones already bought it, so screw it, right",0,0,0,1
737,Great customer service. But recent releases have had a lot of issues with fast wifi and 4g buffering. Reinstalling the app helps but then the app is a cymbal cymbal. Theyre sliding into QA.,0,1,0,0
35,"I have no idea how this is possible, but this app can somehow literally translate Chinese characters into English in real time while you look at them through your phone's camera.",0,0,0,1
107,I also notice a several-second delay when I raise my iPad Air to the sky before it connects to the object I'm looking at.,0,0,0,1
757,"It is good but it should have a translation camera for Arabic as well, because I am trying to translate the Arabic message left on our desk by my classmates, but not only is it very difficult to translate the language, because changing characters with different combinations of letters; but neither of us know Arabic. An Arabic camera translation would be very useful in this situation.",0,1,0,0
1077,The time and date are all wrong. Please correct it immediately,0,0,1,0
